review,label
"Aim: Ecosystems face numerous well-documented threats from climate change. The well-being of people also is threatened by climate change, most prominently by reduced food security. Human adaptation to food scarcity, including shifting agricultural zones, will create new threats for natural ecosystems. We investigated how shifts in crop suitability because of climate change may overlap currently protected areas (PAs) and priority sites for PA expansion in South Africa. Predicting the locations of suitable climate conditions for crop growth will assist conservationists and decision-makers in planning for climate change.Location: South Africa.Methods: We modelled climatic suitability in 2055 for maize and wheat cultivation, two extensively planted, staple crops, and overlaid projected changes with PAs and PA expansion priorities.Results: Changes in winter climate could make an additional 2 million ha of land suitable for wheat cultivation, while changes in summer climate could expand maize suitability by up to 3.5 million ha. Conversely, 3 million ha of lands currently suitable for wheat production are predicted to become climatically unsuitable, along with 13 million ha for maize. At least 328 of 834 (39%) PAs are projected to be affected by altered wheat or maize suitability in their buffer zones.Main conclusions: Reduced crop suitability and food scarcity in subsistence areas may lead to the exploitation of PAs for food and fuel. However, if reduced crop suitability leads to agricultural abandonment, this may afford opportunities for ecological restoration. Expanded crop suitability in PA buffer zones could lead to additional isolation of PAs if portions of newly suitable land are converted to agriculture. These results suggest that altered crop suitability will be widespread throughout South Africa, including within and around lands identified as conservation priorities. Assessing how climate change will affect crop suitability near PAs is a first step towards proactively identifying potential conflicts between human adaptation and conservation planning.",1
"The wheel has a lower bottom surface (1) whose side is formed with a groove. A hole position and a hinge are respectively connected with a first hinge mounting part, a second hinge mounting part and a third hinge mounting part. A center of the lower bottom surface is formed with a first through hole. Two hinges are installed with the first hinge mounting part, the second hinge mounting part, a third folding surface among twelve folding surfaces (3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19), a fifth folding surface, a seventh folding surface and a ninth folding surface. An upper top surface (23) is made of wood, organic glass, synthetic resin, synthetic Carbon fiber, Magnesium alloy or Titanium alloy. USE - Single-degree-of-freedom deformation wheel. ADVANTAGE - The wheel can adjust distance between the upper and lower platforms to realize unfolding and shrinking of the deformation wheel, so that the wheel can obtain different wheel diameter and contact areas with the ground to obtain a deformable wheel with stronger adaptive capacity to environment. DESCRIPTION Of DRAWING(S) - The drawing shows a perspective view of a single-degree-of-freedom deformation wheel.Lower bottom surface (1)Wheel surfaces (2, 5, 8, 11, 14, 17)Folding surfaces (3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19)Supporting rods (20-22)Upper top surface (23)",0
"The effect of changing climate on surface water resources has been studied extensively over the past few decades. However, studies related to the effect on groundwater are relatively few, probably because the effect is neither direct nor simple. This review summarizes the current status, looks at possible mitigation and adaptation strategies, and suggests future direction of research in this area.",1
"NOVELTY - The utility model claims an electrophoresis suspension frame convenient for mounting, comprising a rear suspension rod, the front side of the rear suspension rod is provided with a front suspension rod, the centre of the upper and lower ends of the rear suspension rod and the front suspension rod are provided with a hanging ring, the left and right two sides of the outer end of the rear suspension rod and the front suspension rod are provided with an adjusting and levelling device, the adjusting levelling device comprises an adjusting ring, a through groove, a scale, a sliding groove, a clamping block and a locking knob, the right inner part of the rear suspension rod upper end upwards penetrated with a sliding groove, the left and right sides of the outer end of the rear suspension rod and the front suspension rod are provided with an adjusting and levelling device, the adjusting ring is capable of adjusting the balance degree through the left and right sliding of the outer end of the rear suspension rod and the front suspension rod, at the same time, the distance between the electrophoresis objects can be adjusted by observing the scale, two length adjusting devices are arranged between the rear suspension rod and the front suspension rod, the suspension frame can adjust the front and back length through the inner rod in the front and back sliding of the outer rod, and the adaptive capacity and the use range of the suspension frame are improved.",0
"Adaptation to climate change in cities is essential, and vertical greenery systems (VGSs) are used as a means of restoring the urban areas' ecological integrity. This paper presents the classification, typology, and benefits of the VGS for the energy performance of buildings. To analyse its energy and environmental impacts, the use of VGS was simulated on the facades of residential buildings in the urban area of the City of Banja Luka. The results showed that VGS reduced the temperature of the wall and air in and around the buildings, as well as the emission of CO2 in the air.",1
"The rising environmental issues on contemporary cities urgently calls for sustainable planning policies. Implementation of nature-based solutions, ecosystem services, and green infrastructures associated to green spaces management is at present of paramount importance. In contrast to policies mainly focused on public greenery, the inclusion of private green in planning strategies might be a promising pathway. The general aim is mapping and classifying urban green spaces in Padua, a city of 93.3 km(2) (Northeast Italy). Specific aims are (i) testing an NDVI-derived extraction from very high-resolution orthophotos; (ii) classifying property status; (iii) highlighting multilevel relationships and strategies for urban green spaces implementation and management; (iv) assessing greenery in relation to per capita population. By performing remote sensing and GIS analyses, a first detailed global map of urban green spaces in Padua was created; then, binary classification and thematic maps for rural/non-rural, public/private, municipal/non-municipal greenery were produced for all urban units. Results show that, among total green spaces (52.23 km(2)), more than half are rural. Moreover, private green spaces represent 80%, while within public areas (20%) less than 10% are municipal (5 km(2)). We therefore highlight scenarios for planning policies in Padua by providing tools to policymakers for an integrated management of green spaces, where private greenery might also contribute to ecosystem services implementation for common urban well-being.",1
"There is mounting evidence that climate change is already having an impact on the wine industry, with effects being region specific. In order to understand the capacity of regional wine sectors to adapt to changing climate, it is useful to document the conditions that are important to producers and to identify adaptation and management strategies that are employed in the industry. This paper analyzes climatic conditions and adaptation strategies in the wine region of Prince Edward County Ontario, Canada. Wine producers identified the climate variables most important to their operations and described strategies they use to manage climate-related conditions. The identified variables were analyzed for trends over the study period 1987-2011, and interview data were analyzed in order to categorize adaptive strategies. Results indicate that the wine sector is very sensitive to climate, and the region is already experiencing the effects of climate change, especially with regard to increasing growing season mean minimum daily temperatures, increasing total summer rainfall, and later onset of fall frosts. Adaptive strategies employed by producers are largely learned though collaborative efforts and trial and error. The adaptations are mostly tactical and reactive in the short term, but with continued climate change, these strategies may develop into strategic, anticipatory measures. Climate change has the potential to present both challenges and opportunities to Prince Edward County wine producers, and adaptations will continue to require strong networking and collaborative efforts.",1
"While climate change mitigation targets necessarily concern maximum mean state changes, understanding impacts and developing adaptation strategies will be largely contingent on how climate variability responds to increasing anthropogenic perturbations. Thus far Earth system modeling efforts have primarily focused on projected mean state changes and the sensitivity of specific modes of climate variability, such as the El Nino-Southern Oscillation. However, our knowledge of forced changes in the overall spectrum of climate variability and higher-order statistics is relatively limited. Here we present a new 100-member large ensemble of climate change projections conducted with the Community Earth System Model version 2 over 1850-2100 to examine the sensitivity of internal climate fluctuations to greenhouse warming. Our unprecedented simulations reveal that changes in variability, considered broadly in terms of probability distribution, amplitude, frequency, phasing, and patterns, are ubiquitous and span a wide range of physical and ecosystem variables across many spatial and temporal scales. Greenhouse warming in the model alters variance spectra of Earth system variables that are characterized by non-Gaussian probability distributions, such as rainfall, primary production, or fire occurrence. Our modeling results have important implications for climate adaptation efforts, resource management, seasonal predictions, and assessing potential stressors for terrestrial and marine ecosystems.",1
"Past research suggests that trait self-control, trait mindfulness, and implicit theories about willpower contribute to self-control, however, their incremental value for this adaptive capacity is unknown. Applying the four-step model of motivated behavior (Hofmann, Baumeister, Forster, & Vohs, 2012), we assessed the frequency of desire experience, resistance, and enactment in everyday life. Results of two highly-powered correlational studies (Study 1: n = 273, Study 2: n = 465) suggest that higher trait self-control is associated with a less frequent experience of desires, higher trait mindfulness with less frequent desire resistance, and a nonlimited theory about willpower is associated with a less frequent enactment of desires. These findings suggest that the traits studied contribute to successful self-control in different ways. (C) 2018 Published by Elsevier Inc.",0
"As the biggest economy in Canada, the Province of Ontario is now suffering many consequences caused by or associated with global warming, such as frequent and intense heat waves, floods, droughts, and wind gust. Planning of mitigation and adaptation strategies against the changing climate, which requires a better understanding of possible future climate outcomes over the Province in the context of global warming, is of great interest to local policy makers, stakeholders, and development practitioners. Therefore, in this study, high-resolution projections of near-surface air temperature outcomes including mean, maximum, and minimum daily temperature over Ontario are developed, aiming at investigating how the global warming would affect the local climatology of the major cities as well as the spatial patterns of air temperature over the entire Province. The PRECIS modeling system is employed to carry out regional climate ensemble simulations driven by the boundary conditions of a five-member HadCM3-based perturbed-physics ensemble (i.e., HadCM3Q0, Q3, Q10, Q13, and Q15). The ensemble simulations are then synthesized through a Bayesian hierarchical model to develop probabilistic projections of future temperature outcomes with consideration of some uncertain parameters involved in the regional climate modeling process. The results suggest that there would be a consistent increasing trend in the near-surface air temperature with time periods from 2030s to 2080s. The most likely mean temperature in next few decades (i.e., 2030s) would be [-2, 2] A degrees C in northern Ontario, [2, 6] A degrees C in the middle, and [6, 12] A degrees C in the south, afterwards the mean temperature is likely to keep rising by similar to 2 A degrees C per 30-years period. The continuous warming across the Province would drive the lowest mean temperature up to 2 A degrees C in the north and the highest mean temperature up to 16 A degrees C in the south. In addition, the spread of the most likely ranges of future outcomes shows a consistent widening trend from 2030s to 2080s, implying that long-term climate change is more difficult to predict than near-term change because many more uncertain or unknown factors may continue to emerge during the long-term simulation.",0
"Climate and land cover changes are known to exert strong pressure on mountain biodiversity, but the potential interactions between these drivers remain unknown. Research concerning how changes in climate and land cover impact montane species is often based on single-year and short-term studies, which can limit the conclusions about population trends. We used meteorological and vegetation structure data, butterfly counts for 57 species over 14 years, and species' ecological characteristics to examine how changes in climate and land cover affect trends in butterfly populations in a Mediterranean mountain range. Temperature, forest area, shrub cover and vegetation height increased over time, at similar rates across the elevational gradient. While 35% of the butterfly species showed stability in temporal abundance, the proportions that decreased and increased in abundance were similar (24-28%), with comparable rates across the elevational gradient. Species associated with open habitats, and with larval feeding on herbs and grasses, tended to decrease in abundance more than those associated with closed habitats, and with larval feeding on woody plants, thus indicating that population changes were mainly related to vegetation encroachment, but not climate warming. Our findings support the idea that mountains can act as climate refugia relative to more disturbed flat lowlands, which are usually inhabited by butterfly populations tending to decrease in abundance. They also suggest that possible effects of interactions between vegetation encroachment and climate change may counteract negative warming impacts on populations by microclimatic cooling, thus enabling potential adaptation to climate change and protection of biodiversity.",0
"This paper examines barriers and opportunities for climate change adaptation in an urban coastal setting where adaptation is in its infancy. It draws on a diagnostic framework as a foundation for identifying and organising barriers and opportunities in terms of three broad phases of the adaptation process, i.e. (1) understanding the problem, (2) planning adaptation options and (3) managing implementation of such options. Data come from the analysis of documents (e.g. policy, plans and reports) and a survey of 49 representatives from 42 organisations (e.g. government, environmental non-governmental organisations, businesses and local industry and professional associations). Nineteen barriers and/or opportunities pertaining to the different phases of the adaptation process were identified. Three of those barriers (i.e. competing priorities, existing management context and existing ecological context) are our additions to the initial list of common barriers proposed in the diagnostic framework. Barriers pertaining to the understanding phase were the most frequently noted by respondents. The understanding phase was also one which most of the barriers were nevertheless considered as opportunities. Emerging critical barriers and/or opportunities for climate change adaptation included perception of signal, availability and accessibility of information, existing management context and leadership. We propose that addressing these barriers and opportunities would involve improving perception about climate change and availability and accessibility of information, fostering anticipatory planned adaptation through the existing management context and developing leadership for adaptation. Findings from this study may prove useful to other jurisdictions, particularly those where climate adaptation is at its early stages of development.",0
"This utility model claims real time image information processor based on FPGA, real time image signal processor through I2C bus and CCD camera connected with composed of image collecting module, real time image data calculating module comprises FPGA chip, DSP chip, real time image signal processor through I2C interface and FPGA chip and FPGA chip is connected, the state management and register state of FPGA chip and indicating lamp, a DSP chip connected with the data storage module in the FPGA chip and SARM connected with, the power management logic module of FPGA chip and power supply management chip connected with the DSP chip and communication module connected with, this utility new type by DSP chip and FPGA chip combination, flexible structure, system operation speed high, upgrading suitable, stability is good, the meet of the device system realize when character requirement, has strong commonality and is suitable for modular design, thus can increase efficiency and operation process. At the same time development period short, easy to maintain and extend and is suitable for real time image processing, for different method with strong adaptive capacity.",0
The device has a core sleeve (5) connected with a protection cover (2). An end of the protection cover and the core sleeve are connected with a connecting cover (1) that is provided with an elastic device. The core sleeve is provided with a locating device to displace a positioning device from a handle. USE - Sulfur hexafluoride gas tool-free disassembling record electronic valve protection device. ADVANTAGE - The device improves self-locking protection function and SF6 gas tool-free safety reliability and adaptive capacity so as to protect environment. DESCRIPTION Of DRAWING(S) - The drawing shows a sectional view of a sulfur hexafluoride gas tool-free disassembling record electronic valve protection device.Connecting cover (1)Protection cover (2)Spring (3)Core sleeve (5)Inner cavity (8),0
"The device has a deviation correcting module is provided with a tracking sensor group (3) and a deviation correcting sensor group (4) that is arranged between a first wheel (101) and a second wheel (104). The tracking sensor group is provided with multiple sensors that are installed symmetrically to a first central axis. The correcting sensor group is provided with multiple sensors symmetrically arranged on two sides of the tracking sensor group. A control module is connected with the tracking sensor group in signal connection manner. The correction sensor group is used for controlling a movement device to start correcting when the sensor in the correction sensor group senses the target track until the sensor in the tracking sensor group completely senses the target track. USE - Moving device for moving along a target track in modern logistics industry. Uses include but are not limited to model trolley, sorting robot, etc. ADVANTAGE - The moving device realizes movement from a position to any direction on the two-dimensional plane, and does not need to change the vehicle body posture, improves the space utilization rate and intelligence. The device can make one damage of the trolley, only using the remaining three wheels for complementary correction to reach the original travel target, strong adaptive capacity, and only needs to give the first wheel a second speed in the defined range to realize stable deviation, without considering and calculating the difference between the two wheels to realize deviation correction, control relatively simple. The self-adaptive correcting movement device capable of moving along the target track can be directly moved along the direction vertical to the first axis when there is an obstacle, effectively avoiding the obstacle under the condition of not changing the vehicle posture. DESCRIPTION Of DRAWING(S) - The drawing shows a schematic view of a moving device for moving along target track.Square mounting area (2)Tracking sensor group (3)Correcting sensor group (4)First wheel (101)Second wheel (102)Third wheel (103)Fourth wheel (104)",0
"Community risk and resilience to high-latitude wildfires has received limited conceptual attention, with a comprehensive, integrated framework that unpacks the complex human-fire-climate relationship in high-latitude environments largely missing. In this paper, we use insights from both the climate change adaptation and disaster risk reduction literature to build a conceptual framework to understand the factors and dynamics of risk and resilience to wildfires at the community level in high-latitude regions. Using an illustrative case study, the framework demonstrates how unique social and ecological features of high-latitude communities elevate their risk of wildfires and emphasizes the need to think holistically about the different spatial-temporal interactions and interdependencies between fire, humans, and climate in these regions. We find that remoteness, indigeneity, subsistence-based activities, and colonial practices, along with accelerated climate warming, are notable features influencing community risk and resilience to wildfires in high-latitude regions. This framework can help unravel the complex nature of wildfires, guide stakeholders through each phase of the disaster process, and facilitate the development and design of wildfire-related policies and strategies in high-latitude regions.",1
"The utility model model claims a novel mobile dust removing device, comprising a moving tray, a control module, an air inlet conduit, a turbine fan, a driving motor and a sealing upper cover, the lower surface of the moving tray is fixedly connected with the universal roller, the upper end of the moving tray is welded with the two ends of the push-pull handle, the side surface of the moving tray is fixedly connected with the back surface of the control module, the lead hook is welded with the upper end of the side surface of the control module, one end of the power bus is electrically connected with the side of the control module, the sealing upper cover is fixedly connected with the upper surface of the air outlet shell through the locking bolt, because the device is added with a plurality of filter cores, so as to greatly enrich the dust removing mode, and greatly enhance the practicability and adaptive capacity of the device, then obviously improving the dust removing method of the existing dust removing device is single, the dust removing effect is not ideal.",0
"The hydrological patterns of all natural water bodies pulse in variable rhythms of high and low water. The biodiversity of these ecosystems is driven by the changing nature of the environment, allowing different life strategies to coexist, e.g., by the fast reuse of nutrients when aquatic biota flourish in the recently wetted zones and vice versa. Much of the human culture in hydroscapes has developed as an adaptation to this rhythm, e.g., by using the flood-fertilised floodplains for agriculture or fisheries, or by seasonal migration into or out of the floodplain (transhumance). Technological advances have allowed humans to control, change, or even eliminate this natural water rhythm by building dams, dikes, and canals. Consequently, important ecosystem functions fail, often resulting in failure of human life-support systems but also in the failure and decline of cultural activities. I argue that the loss of socio-cultural connectivity to the rhythms of rivers and other hydrosystems occurs in four phases: (i) loss of direct relationships (e.g., uses of waterborne resources), (ii) loss of indirect relationships (cultural activities that are connected to theses uses), (iii) turning away from the river/hydrosystem (often caused by decreased water quality), and (iv) total oblivion (caused by removal or burial of the hydrosystem). Reintegrating more riverine rhythms into human life would not mean to step back in time but rather to find a combination of revised traditional ecological knowledge, learning from nature, changing values in the context of use of natural resources, and innovations. This paper draws on social-environmental aspects of the River Culture Concept - which attempts to reintegrate respect for the pulsing nature of hydrosystems into modern, sustainable management - and on diverse case studies. Examples are presented on how River Culture Concept approaches may contribute to revitalising socio-ecological linkages to the rhythm of the waters.",1
"Available climate change scenarios indicate that climate change will affect elements of the Swedish climate, and that the exposure and sensitivity of the forest to climate change will differ between regions. Adaptation to climate change is conceptually closely linked to the reduction of the risk of disasters. Based on contemporary theory in behavioural risk research, the aim was to improve the knowledge on the process of adaptation of forest management to climate change among Swedish private individual forest owners. The responses from two questionnaires from 1999 to 2004, respectively, were analysed. Adaptation of forest management to climate change by private individual forest owners in what is currently the hemiboreal bio-climatic zone of Sweden was quantified and shown to increase over the five year period. In 2004 adaptive measures had been taken on a limited fraction of the forest land owned by private individuals in three study areas located along a latitudinal gradient ranging from the nemoral to the boreal bio-climatic zones in Sweden. Adaptive measures were more frequent in two southern study areas than in a northern study area. Measures taken to adapt were similar in all three study areas, except for those strongly conditioned by the current local climate. Among forest owners who had taken measure to adapt, perceptions of much higher risk due to climate change was more frequent for the risk of damage by wind, drought, fungi, and insects than for other risk factors. Further improvement of the knowledge on how the individual forest owners' learn and perceive of climate change, its impacts on risks and options for adaptation is required to develop and successfully implement adaptive climate change policies. (C) 2011 Elsevier B.V. All rights reserved.",1
"The utility model claims a portable slot milling machine, comprising a machine body and a base; the machine body is connected with the base through the connecting column; the machine body is provided with a drilling machine; the lower end of the machine body is provided with a drill bit; the drill bit is connected with the drilling machine; the machine body is provided with a impurity removing device; the bottom end of the connecting column is provided with a spring; the connecting column is provided with at least two; the impurity removing device comprises a impurity removing flow passage and a negative pressure fan; the impurity removing flow passage is close to one end of the base opening; the impurity generated by the drill bit drilling and milling is sucked out from the impurity flow passage; the other end of the impurity removing flow passage is connected with the negative pressure fan; the outer side of the machine body is further provided with a handle; the working staff can force downwards through the handle; the machine body moves downwards; the utility model is provided with a machine body; a base and a connecting column set between the machine body and the base, when moving the base, namely can move the machine body, the whole device convenient for carrying of moving, improving the environment adaptive capacity of the whole device.",0
"The utility model model belongs to the technical field of six-foot robot, and claims a six-foot walking robot manufactured by artificial intelligent, comprising a robot mounting frame and a mechanical leg, the mechanical leg is provided with six mounting frame the robot side of the robot, the mechanical leg comprises an upper bracket and a lower bracket, the inner part of the robot mounting frame is equipped with a motor, a screw rod, a sliding block, a top, rod oil cylinder and a shunt pipe hydraulic module. The utility model model is used for starting the motor, the screw thread rod with the sliding block to work, the sliding block pushes the top rod advance, so as to extrude the piston in the inner cavity of the oil cylinder, so as to make the hydraulic oil along the shunt pipe, the conduit is injected into each of the oil pipe, the support is jacked up, the mechanical leg length of the robot is lengthened, thereby improving the robot in the field activity adaptive capacity, enhancing its own condition in the related working mode, also providing a reference scheme for improvement of other types of robot technology. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for the six-foot walking robot manufactured by artificial claim intelligent.",0
"Through generations of observation and experimentation, the Tay people of Bac Kan Province in the Northern Mountainous Region of Vietnam have developed complex farming systems, cultural practices and an indigenous knowledge base well-suited to their environments. Drawing on data collected through surveys, interviews and focus group discussions, this article first documents some of this knowledge and its role in supporting agricultural production. However, this research also uncovered that contemporary climate change is occurring at rates faster than that knowledge base can meaningfully adjust and adapt. Agricultural productivity was found to be greatly reduced, with men seeking off-farm employment to supplement the loss in income. Agrochemical use has soared and resulted in declines in the health of the local population. Village gender dynamics have also shifted and women have taken on the extra burden of farming. This paper posits that if indigenous knowledge was better integrated into adaptation planning and policies, its conservation and application would enhance resiliency to climate change in indigenous communities and beyond. Simultaneously, it also adds that as the nature, speed and severity of climate change in many marginal areas occur at rates faster than indigenous knowledge can adapt, blended forms of knowledge may offer practical solutions.",1
"Clinical, behavioural findings and outcome of 84 newborn with transient hypocalcemia, have been reported 66 patients were affected by early hypocalcemia 1 degrees group), 18 by late hypocalcemia (2 degrees group). In the first group clinical features were characterized by clonic seizures (41%), jitteriness (27%), tonic seizures (23%), 9% of cases was asymptomatic. 64% of these patients manifested neurobehavioural changes diagnosed by modified Neurologic Adaptive Capacity Scoring System (NACS); they presented a strong response to sound and light, a bad habituation, an easy consolability anomalies of crying and motor activity. Alertness was normal in the most of cases. In the second group clinical features were characterized by seizures (83%) and tonic seizures (17%). At NACS, anomalies were releaved in 67% of patients. In these cases the response to sound and light was mild, the habituation was good, the consolability was difficult; anomalies of crying and motor activity were frequent. State of consciousness was normal in all patients. At follow-up, performed until patients were two years old, the psychomotor development was normal (Brunet-Lezine: score > 90) in all patients but one of the first group who suffered from birth asphyxia. All subjects of the second group had a normal psychomotor development.",0
"The utility model claims an agronomic grafting device for agronomic grafting technology field, the grafting device comprises a fixing sleeve and a connecting rod; the fixing sleeve is divided into upper and lower two groups; two ends of the connecting rod are fixedly connected with two groups of fixing sleeve; said fixing sleeve comprises an arc-shaped strip and a bump; a binding belt and a locking rod; the convex block is fixed on the outer arc surface of the arc-shaped strip; one side of the binding belt is fixedly connected with the inner side section of the arc-shaped strip; the front side outer arc surface of the arc-shaped strip is provided with a strip-shaped opening; the utility model can make the relative position between the grafted seedlings more stable; when encountering strong wind weather; it can effectively protect the grafting seedling, avoid the grafting seedling is blow misplacement, so as to affect the grafting success rate; the connecting rod provided by the solution has a certain stretching ability; when the seedling grows longer, the connecting rod has a certain adaptive capacity.",0
"Disturbances such as wildfires are an integral part of forest ecosystems, but climate change is increasing their extent, frequency, intensity and severity, compromising forest ecosystem services (ES) that are fundamental to human well-being. Thus, evaluating the risk of losing ecosystem services due to wildfires is essential for anticipating and adapting to future conditions. Here, we analyze the spatial patterns of the risk of losing key forest ES and biodiversity (that is, carbon sink, bird richness, hydrological control and erosion control) due to wildfires in Catalonia (NE Spain), taking into account exposed values, hazard magnitude, susceptibility and lack of adaptive capacity. We also determine the effect of climate and different forest functional types on the risk of losing ES under average and extreme hazard conditions (defined as median and 90th percentile values of the Fire Weather Index, respectively), as well as on the increase in risk. Our results show that hazard magnitude is the most important component defining risk under average conditions. Under extreme conditions, exposed values (carbon sink capacity and erosion control) emerged as the most important components of risk. Climate was the main driver of ES at risk under average conditions, but the high vulnerability of non-Mediterranean conifer forests with a low adaptive capacity gained importance under extreme conditions. The increase in risk between average and extreme conditions was driven by precipitation, as the highest increases in risk were found in relatively wet forests with low average risk at present. These results have direct implications on the future risk of losing ES to wildfires in Mediterranean forests but also in other regions, and they could contribute to future policies by anticipating conditions associated with particularly high risk that can be used to guide efficient forest management.",1
"Green space in cities is important, but not always and everywhere for the same reasons. Based on literature review and empirical evidence, we describe transformations in the roles of urban green space (UGS) across time and place using the ecosystem services concept. Urban development and societal change affect the degree of UGS functionality via different trajectories like degradation, revalorization and community action. We explain triggers of different trajectories of change and emerging trade-offs within society. An improved understanding of the shifting roles of UGS can guide urban planning and prioritize designs that fit current and future demand. Research on UGS and ecosystem services should more strongly connect to the development of urban lifestyles in diverse contexts, expose trade-offs between beneficiaries, and explore options for adaptive governance.",1
"The utility model claims a device safety damp-proof base, belonging to the technical field of device damp-proof. it mainly aims at the problem that the existing device has bad adaptability, it claims the following technical solution, comprising a main body and a placing box, the main body is provided with a placing groove, the placing box is set in the placing groove, the placing box is provided with a locking component, the adjusting component set at the bottom of the main body comprises a connecting plate, a connecting rod and a double-head screw rod, the connecting plate is provided with a limiting rod, the limiting rod is set in the fixing cylinder of the bottom surface of the main body, the tail end of the limiting rod is provided with a moving plate, two ends of the double-head screw rod are sleeved with a moving block, the moving block is connected with the connecting rod, the connecting rod is connected with the connecting plate; through the double-head screw rod, a moving block, a connecting rod, a connecting plate, the limiting rod and the moving plate are set, so that the device is convenient to adjust, so that the adaptive capacity of the device is stronger; through the locking spring, the locking block, the straight slot of the pressing block, so that the device can be quickly opened and closed, the use is more convenient.",0
"The phyllosphere encompasses leaves and other aerial tissues of plants, which together provide diverse habitats for micro- and macro-organisms. In this editorial for the Phytobiomes Journal Focus Issue on the Phyllosphere, we celebrate the tremendous growth and impact of phyllosphere science as a discipline by introducing and providing context for 14 articles by nearly 100 authors from over 40 institutions. These articles collectively highlight the current status of the field and offer ideas for future directions. They explore topics related to phyllosphere biodiversity, community assembly and dynamics, and the adaptive capacity of species, populations, and communities on leaf surfaces and other phyllosphere compartments. The articles also delve into the multipartite relationships that phyllosphere colonizers have with each other and with their host, and issues of global concern such as food security, food safety, and climate change. This collection of work illustrates the international, transdisciplinary and collaborative nature of phyllosphere science, the challenges that the discipline faces, and the importance of recruiting and training the next generation of phyllosphere scientists.",0
"Eggplant (Solanum melongena) is a major vegetable crop with great potential for genetic improvement owing to its large and mostly untapped genetic diversity. It is closely related to over 500 species of Solanum subgenus Leptostemonum that belong to its primary, secondary, and tertiary genepools and exhibit a wide range of characteristics useful for eggplant breeding, including traits adaptive to climate change. Germplasm banks worldwide hold more than 19 000 accessions of eggplant and related species, most of which have yet to be evaluated. Nonetheless, eggplant breeding using the cultivated S. melongena genepool has yielded significantly improved varieties. To overcome current breeding challenges and for adaptation to climate change, a qualitative leap forward in eggplant breeding is necessary. The initial findings from introgression breeding in eggplant indicate that unleashing the diversity present in its relatives can greatly contribute to eggplant breeding. The recent creation of new genetic resources such as mutant libraries, core collections, recombinant inbred lines, and sets of introgression lines will be another crucial element and will require the support of new genomics tools and biotechnological developments. The systematic utilization of eggplant genetic resources supported by international initiatives will be critical for a much-needed eggplant breeding revolution to address the challenges posed by climate change.",1
"Metacognition is a topic of increasing interest in the field of instruction and learning, but its relation to actual teaching behaviors is seldom investigated in second language (L2) classroom research. The purpose of this study was to examine whether and how language teacher metacognition and executive function are linked to high-leverage teaching practice. We recruited foreign and second language teachers (N = 937), including bilingual/ESL teachers, from public schools across the southern United States. We obtained a direct measure of teachers' executive function and an indirect measure of metacognitive capacity. Using the Tripod (7Cs) framework, we also assessed specific aspects of high-leverage teaching practice under 3 broad conceptual areas: personal support, curricular support, and academic press. We examined the mediating role of teacher metacognitive capacity between executive function and exemplary classroom practice, and tested an alternative model. Analyses returned stronger support for our hypothesized model over the alternative, indicating that teacher metacognition-teachers' adaptive capacity to monitor, interpret, evaluate, and intervene on L2 classroom events-constitutes an important mediating condition for building classroom environments that are engaging, demanding, and supportive of learners' L2 development.",0
"Promoting green infrastructure and other nature-based solutions in urban environments is considered an effective approach to achieve resilience and meet sustainability goals. Countries with a post-Socialist history are still struggling to increase the amount of green spaces in cities. Bucharest is an example of a city that has undergone considerable transformation during the Socialist period (1948-1990) and after. Back then the drivers of urban transformation were mainly related to public land management, whereas after the fall of the Socialist regime private development prevailed. Our study aims to analyze the shift in the amount and distribution of green spaces in Bucharest as a consequence of the transition from a centralized planning system to a market-based system. We used historical maps and aerial images to determine spatial-temporal changes in the structure of Bucharest's urban parks and their surrounding areas. To determine the influence of planning approaches on green spaces, we analyzed the legislative framework from the Socialist period (labeled as red) and post-Socialist period. Our results showed that the fall of the Socialist regime represented an important institutional change affecting urban green spaces. There was a major increase in the surface and number of green spaces during the Socialist period and a decrease afterwards as a consequence of a weak legislative framework, restitution of lands and ownership conflicts. Our findings provide valuable knowledge on the evolutionary urban processes and sustainability approaches of the post-Socialist period in Romania and important insights for improving planning efforts and maximizing ecosystem services in cities.",1
" The dynamic leveling system comprises a communication system for data communication between an air floating table, and a ground control table. The operation instruction transmits to a control computer through the communication system. The attitude control system estimates size of the dynamic interference torque by size of an output torque of a reaction flywheel. The direction of the dynamic interference torque is judged by an error attitude angle, and a right-hand rule principle. The mass block is driven to move by rotation of a stepping motor. The automatic balancing device is in the Z-axis direction. USE - Dynamic leveling system based on three-shaft air bearing table control process. ADVANTAGE - The anti-interference ability, and environment adaptive capacity of the three-shaft air bearing table are improved. The spacecraft ground semi-physical simulation experiment of high confidence is good for ensuring the spacecraft smoothly finish the appointed task after entering the rail. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a dynamic leveling method based on three-shaft air bearing table control process. DESCRIPTION Of DRAWING(S) - The drawing shows the schematic view of the dynamic leveling system. (Drawing includes non-English language text).",0
