review,label
"Potential conflicts exist between biodiversity conservation and climate-change mitigation as trade-offs in multiple-use land management. This study aims to evaluate public preferences for biodiversity conservation and climate-change mitigation policy considering respondents' uncertainty on their choice. We conducted a choice experiment using land-use scenarios in the rural Kushiro watershed in northern Japan. The results showed that the public strongly wish to avoid the extinction of endangered species in preference to climate-change mitigation in the form of carbon sequestration by increasing the area of managed forest. Knowledge of the site and the respondents' awareness of the personal benefits associated with supporting and regulating services had a positive effect on their preference for conservation plans. Thus, decision-makers should be careful about how they provide ecological information for informed choices concerning ecosystem services tradeoffs. Suggesting targets with explicit indicators will affect public preferences, as well as the willingness of the public to pay for such measures. Furthermore, the elicited-choice probabilities approach is useful for revealing the distribution of relative preferences for incomplete scenarios, thus verifying the effectiveness of indicators introduced in the experiment. (C) 2013 Elsevier Ltd. All rights reserved.",1
"Affected by income level, household type, and other socioeconomic factors, carbon inequality among households substantially differs across prefectures in Japan, thereby profoundly affecting the country's sustainable devel-opment. Therefore, it is necessary to explore the carbon footprint of different households on the basis of sys-tematically grouped income levels and evaluate carbon inequality in all prefectures. Using the 2005 multi -regional input-output table of Japan, we identified detailed structures of household carbon footprint (HCF) across single-and multi-person households of different income levels in Japan's 47 prefectures. We elucidated carbon inequality across prefectures through the carbon footprint Gini coefficients of the aforementioned households. The results showed that substantial differences in HCF exist among prefectures, thus contributing to variances in carbon inequality levels. Multi-person households are currently the main contributors to Japan's HCF, but the contribution of single-person households has considerable potential to grow. Income level has the most direct influence on HCF, which considerably determines the amount and structure of household con-sumption. Changes in carbon inequality among prefectures indicate that the aggravation of income inequality widens the HCF gap among income groups-a situation inconducive to the reduction of per-household CF during climate mitigation.",1
"Investment in renewable energy, such as building photovoltaic (PV), has higher volatility than normal products due to uncertain product performance and such high uncertainties become the roadblock to the growth of renewable energy market. Previous studies focus on diffusion of innovation from macro aspect but ignore the managerial flexibility of individual's investment. This paper established a novel diffusion model that integrates agent-based modelling (ABM), real option and social networks to assess the propagation of renewable energy adoption. The proposed model incorporates the heterogeneity of individuals' risk preferences into real option decision to determine one's willingness to invest renewable energy. The perceptual risks vary through one's interaction with network peers after knowing the past experiences from those peers. The model is then applied to the residential PV diffusion in Singapore, with results that validate the effectiveness of the model and also imply policy recommendations to stimulate the development of PV market. Copyright (C) 2018 Elsevier Ltd. All rights reserved.",1
"Monitoring vegetation is essential in Earth Observation (EO) due to its link with the global carbon cycle, playing a crucial role in ecosystem management. The fluorescence of chlorophyll (ChF) is a reliable indicator of plants' photosynthetic activity and growth, especially when they are experiencing unfavourable conditions, particularly in terrestrial wetlands. These wetlands are integral components of the landscape, contributing significantly to climate mitigation, adaptation, biodiversity, and the well-being of both the environment and humanity. We conducted a research study using the XGBoost machine learning algorithm to map the chlorophyll fluorescence parameter Fv/Fm in the Biebrza River Valley, which is known for its marshes, peatlands, and diverse flora and fauna. Our study highlights the benefits of using ensemble classifiers derived from EO Sentinel-2 satellite imagery for accurately mapping Fv/Fm across terrestrial landscapes under the Ramsar Convention at Narew River Valley (Poland) and Cepkeliai Marsh (Lithuania). The XGBoost algorithm provides an accurate estimate of ChF with a robust determination coefficient of 0.747 and minimal bias at 0.013, as validated using in situ data. The precision of Fv/Fm chlorophyll fluorescence parameter estimation from remote sensing sensors depends on the growth stage, emphasizing the importance of identifying the optimal overpass time for S-2 observations. Our study found that biophysical factors, as denoted by spectral indices related to greenness and leaf pigments, were highly impactful variables among the top classifiers. However, incorporating soil, vegetation and meteorological indicators from remote sensing data could further increase the accuracy of chlorophyll fluorescence mapping.",1
"This research analyses the convergence of residential electricity prices in 22 European countries between 1995 and 2019. The findings reveal the existence of two sub-convergent clubs of residential electricity prices. Half of the countries studied belong to the club with higher residential electricity prices, while the other half belong to the lower-price club. Household income increases the probability of belonging to the club of lower residential electricity prices. An increase in heating degree days decreases the probability of belonging to the club of lower residential electricity prices. A similar effect is observed for the price of non-renewable energy sources used in electricity production. Further, although a country's likelihood of belonging to the club of lower residential electricity prices diminishes with a rise in the share of renewable electricity production, the converse pattern is obtained at the residential level, such that residential renewable electricity share has a beneficial effect. Our findings suggest that households have benefitted in paying lower prices for renewable sourced electricity. Therefore, this research indicates that ongoing clean energy initiatives and the availability of affordable substitutes for conventionally generated electricity are being realized to a certain extent, improving electricity markets for the countries we analysed.",1
"Anthropogenic climate change threatens the global environment, including biodiversity, and with it continued human welfare. The European Union aims to increase its share of renewable energy (RE) to 20% by 2020 in an effort to reduce greenhause gas emissions while enhancing energy security and providing opportunities for economic development. The Alpine region is expected to contribute significantly to RE expansion. The trade-offs between potential gains and losses, especially for biodiversity, from new RE developments are rarely fully considered even though biodiversity loss has significant economic costs for society. The EU Alpine Space recharge green project develops tools to evaluate the RE carrying capacity of the biodiversity-rich Alpine ecosystems. The tools will aid in the analysis of siting decisions and in weighing up costs and benefits to enable rational energy implementation decisions. The developed tools will be tested in five pilot regions in Austria, Germany, Italy, and Slovenia.",1
"The intended nationally determined contributions were adopted as the national plans for addressing the climate change challenge after 2020, aiming at limiting global warming to 2 or 1.5 degrees C. In this context, energy-saving R&D has become an important way for reducing GHG emissions. This study used a climate-economy integrated assessment model to study the carbon reduction and climate mitigation effects of R&D investment by scenario simulation. The results show that most of the major carbon emitters cannot achieve their INDC targets by continuing their current R&D growth trends. Unless the R&D investment rates of countries increase to radically high levels, global warming by 2100 cannot be controlled to below 2 or 1.5 degrees C even when the major carbon emitters have approached or achieved their INDC targets. Low-carbon technology transfer will obviously reduce the carbon emissions of developing countries, but cannot achieve the 2 degrees C target. Considering the actual R&D capabilities of countries and the economic loss under excessive R&D input, raising R&D rates to approximately 4 or 5 percent and combining them with technology transfer and production damage measures will be a more realistic approach. (C) 2018 Elsevier Ltd. All rights reserved.",1
"By fully leveraging the mitigating effect of artificial intelligence (AI) on renewable energy, the supply chain vulnerability is referred to as the key to realizing the supply chain's safety, stability, reliability, and the continuous development of global environmental governance. Several databases have been selected here for the assessment: the UN Comtrade database, the global industrial robotics database, and the World Bank database covering the period of 2000 to 2019. This particular study examines the effect and mechanisms of AI on renewable energy supply chain vulnerability and explores the spatial spillover effects of AI in neighboring countries. The relevant findings are threefold. Firstly, the analysis of the mechanism of action demonstrates that AI can alleviate renewable energy supply chain vulnerability through technological innovation, governance system optimization, and trade network status promotion effects. Secondly, the heterogeneity analysis reveals that AI significantly alleviates renewable energy supply chain vulnerability in middle-income countries, highvulnerability products, countries with high popularity of digital infrastructure, and countries in the initial stage of renewable energy industrial development. Thirdly, the spatial econometric results show that AI can directly alleviate domestic renewable energy supply chain vulnerability and indirectly alleviate vulnerability in neighboring countries through spatial spillover effects. This study expands the methods for identifying the impact of external environmental changes on renewable energy supply chain vulnerability. It provides an empirical reference for policymakers and professionals to maintain the security, stability, and reliability of renewable energy supply chains in the AI era.",1
"In the aftermath of the Paris Agreements, many countries around the globe have pledged to reduce the amount of greenhouse gas emissions being released into the atmosphere. To do so, it is important that the amount of renewable energy in the electricity grid increases. However, there are worries of the capacity of the grid to cope with intermittent energy sources. To assess the feasibility of a 100% renewable energy system in Japan, the authors conducted an hourly simulation of future electricity production based on wind, solar and tidal data. The system was shown to be stable, and the authors calculated the required capacity of electrical batteries that would be necessary to balance such a system.",1
"The study aims to understand the relationship between organised civil society and the energy transition. It is carried out by using a mixed qualitative method combining a systematic literature review, identifying the role of organised civil society within the energy transition internationally, and 18 interviews focusing on the development of Renewable Energy Communities in Italy and the potential position held by organised civil society in these collective actions which are transforming the energy system. The results demonstrate that such actors can contribute to the transition process as well as to the establishment of a new virtuous ecosystem.",1
"Over the last few decades, the implementation of emission regulation by the government due to the impact of emissions from the industrial sector on the environment has included a rough demotivation among the small and moderate manufacturing industries. In the recent market situation, it is observed that, consumers much prefer to purchase eco-friendly products. Further, in the highly imprecise competitive market, it is rather a complicated task for a competent authority/operator of every manufacturing company to make an appropriate decision regarding marketing policy of the firm. Taking these three factors into account, this work aims to formulate the model of a production system that can benefit such manufacturers who are dealing with these three issues. This model is developed using interval modelling technique, and it is solved by using optimal control in interval uncertainty. Regarding emission tax estimation, two distinct cases appear to the manufacturer, which are explained separately. After the numerical analysis of the proposed model, it contemporarily observed that for a small/moderate manufacturing sector, adoption of emission reduction technology appears to be more beneficiary rather than paying emission tax free of reduction technology. Further, greenness index for the manufactured items imposes considerably-sensitive impact on the revenue of the system. Therefore the major contribution of the model is to investigate an emergent business policy for a manufacturing firm of green products under emission taxation regulation so that it may influence small and moderate manufacturers to set up their best -found marketing policies.",1
"This paper brings into attention a new method for analyzing renewable energy investments efficiency, a procedure called Principal Component Analysis. Authors aim to provide an adequate background for this method, before applying it to a set of data concerning renewable energy. The paper begins by describing the method, highlighting aspects that differentiate it from other method previously used to study the same issue. A brief literature review is included, as it was important to substantiate the role of Principal Component Analysis as a dimension-reduction tool and support to new indices development. The Principal Component Analysis terminology is shortly discussed and the first step for applying the method is undertaken: the study of correlation among variables. This assumption is validated by calculating Pearson's correlation coefficient and representing the correlation matrix. Different types of correlation are obtained according to the presented variation intervals. So, the Principal Component Analysis appliance is once more justified for developing efficiency indices.",0
"Although grassroots initiatives in the renewable energy transition are flourishing, their embeddedness in local contexts challenges their capacity to spread their impact on a broader scale. Certainly, while scaling up has been described as difficult to combine with local embeddedness, little is known on the specific nature of the tensions involved in combining the two. Studying a federation of citizen renewable energy (RE) cooperatives in the south of France, we show that the engagement in a scaling-up process at a regional level generates three main kinds of tensions associated with specific dimensions of local embeddedness: natural, cultural, and political. We emphasize how these dimensions are likely to be threatened when the federation engages the cooperatives in a rapid scaling-up dynamic in which the drive to industrialize projects and find funding is dominant. We acknowledge the effects of these tensions on grassroots sustainability initiatives and collective organizing processes.",1
"In the coming four-decade, China will face serious challenge while shifting to carbon neutral. Photovoltaic (PV) power, as one of the most promising clean energies, is seen as an important focus for decarbonization of the power sector in China. The novelty of this s study is to use life cycle assessment (LCA) methods to analyze the CO2 emission reduction of the PV generation industry before 2060 base on the amount of energy and resources consumed and PV generation's CO2 reduction benefits during the whole industrial chain. This paper aims to examine CO2 emission reduction contribution, we firstly compute the historical emissions and predict future PV waste and new power capacity from 2010 to 2060. Then, considering the change of industrial structure and technological evolution, the yearly life cycle CO2 emission from producing stage to recycling stage is calculated. The key results show that the unit CO2 emission of PV system producing will reduce 88.07% from 2010 to 2060. PV generation industry's total CO2 emission has reached its neutrality between 2014 and 2015, and will reduce 33.03 Giga tons CO2-eq till 2060. The findings can offer relevant insights to low-carbon development of China's PV industry and will provide suggestions for policy-making.",1
"Limiting greenhouse gas emissions has continually gained importance since the Kyoto protocol became effective in 2005. A variety of efforts have been made to reduce energy consumption and introduce supposedly clean and renewable energy that can replace fossil fuelbased energy sources. However, many clean energy sources are not economically viable by themselves, and, therefore, government subsidies are necessary to provide sufficient economic motivation for the installation of new types of energy. For that reason, it is necessary to develop a method for reasonably and accurately determining an appropriate level of government subsidy for private entities. In this paper we propose a real option-based framework for rationally quantifying the amount of government subsidy required by private entities in order to implement a clean energy generation system. A case study that involved the installation of a photovoltaic system in an average household in Seoul, Korea was conducted in order to verify the proposed framework. The proposed framework is expected to help energy policymakers choose the proper level of government subsidy that will effectively encourage private entities to install clean energy systems without wasting taxpayers' money. DOI: 10.1061/(ASCE)CO.1943-7862.0000443. (C) 2012 American Society of Civil Engineers.",1
"In the frame of density functional theory (DFT), structural, thermoelectric, electronic, and optical features of cubic X2ScAgCl6 (X = K, Na) double perovskite are studied. The outcomes of formation energy (delta H) and tolerance factor (tau) confirm the stability of X2ScAgCl6 (X = K, Na) compounds in the cubic phase. K2ScAgCl6 and Na2ScAgCl6 have direct bandgap (E-g) values of 3.65 eV and 3.63 eV, respectively. Optical characteristics such as refractive index n (omega), optical conductivity sigma ( omega), reflectivity R (omega), extinction coefficient k (omega), absorption coefficient alpha(omega), and dielectric constants (epsilon(1), epsilon(2)) are also calculated. Moreover, the thermoelectric features are computed by using BoltzTrap Code. The computed value of figure of merit (ZT) for K2ScAgCl6 and Na2ScAgCl6 is 0.782 and 0.798, respectively shows both compounds are suitable for thermoelectric applications. The analysis of structural and optoelectronic features reveals that the X2ScAgCl6 (A = K, Na) compounds has appropriate photo absorbers tendency for solar cells and ultraviolet (UV) photodetectors.",0
"Although climate change is expected to cause significant negative impacts, climate treaties give hope for reducing greenhouse gas (GHG) emissions, potentially leading to less severe climate change. However, climate change is a public bad: If each country aims to maximize its own benefit, some countries might free ride and continue to emit GHGs. Consequently, climate treaties have seen limited success, and a central question is how future treaties can achieve GHG emission reduction and also be 'self-enforcing'-where participating countries have no incentive to withdraw or modify their contributions. Here we examine a dynamic negotiation process involving multiple countries, each deciding whether and when to join the agreement and whether to penalize non-participants. In particular, we distinguish between (1) indirect punishment, in which countries invest less in emission reduction in response to non-compliance of other countries, and (2) direct punishment, in which countries impose sanctions, such as punitive tariffs, against countries that do not comply. We analyze the negotiation process using evolutionary game theory. We show that how the two types of punishment are implemented greatly affects the agreement's outcome. In particular, an efficient combination of the punishments could lead to more desirable self-enforcing agreements. These findings indicate that integrating punitive measures with an effective negotiation framework could result in more desirable climate agreements.",0
"Understanding historical forest dynamics, specifically changes in forest biomass and carbon stocks, has become critical for assessing current forest climate benefits and projecting future benefits under various policy, regulatory, and stewardship scenarios. Carbon accounting frameworks based exclusively on national forest inventories are limited to broad-scale estimates, but model-based approaches that combine these inventories with remotely sensed data can yield contiguous fine-resolution maps of forest biomass and carbon stocks across landscapes over time. Here we describe a fundamental step in building a map-based stock-change framework: mapping historical forest biomass at fine temporal and spatial resolution (annual, 30 m) across all of New York State (USA) from 1990 to 2019, using freely available data and open-source tools.Using Landsat imagery, US Forest Service Forest Inventory and Analysis (FIA) data, and off-the-shelf LiDAR collections we developed three modeling approaches for mapping historical forest aboveground biomass (AGB): training on FIA plot-level AGB estimates (direct), training on LiDAR-derived AGB maps (indirect), and an ensemble averaging predictions from the direct and indirect models. Model prediction surfaces (maps) were tested against FIA estimates at multiple scales. All three approaches produced viable outputs, yet tradeoffs were evident in terms of model complexity, map accuracy, saturation, and fine-scale pattern representation. The resulting map products can help identify where, when, and how forest carbon stocks are changing as a result of both anthropogenic and natural drivers alike. These products can thus serve as inputs to a wide range of applications including stock-change assessments, monitoring reporting and verification frameworks, and prioritizing parcels for protection or enrollment in improved management programs.",1
"We analyse the dynamics of a decision-making process on a contested carbon capture and storage project in The Netherlands by investigating the interactions between the involved stakeholders and how these reinforced, or were shaped by, a meta-frame. Our analysis suggests that from the start of the project, the interactions between stakeholders were shaped by, and reinforced, a goal-rational meta-frame. This frame, and the respective interactions, did not function well in aligning project proponents and the local community. For the latter group, issues were at stake that could not be addressed within the goal-rational frame, such as moral considerations of procedural and distributive justice. Yet it was a very powerful frame that remained dominant and kept being reproduced throughout the process. Our analysis suggests that policy processes on projects like this should create interactions that leave open the opportunity for divergent, latent frames to become articulated. We identify three challenges for policy and planning of low-carbon technologies concerning the need for frame reflexivity in planning and decision making, the articulation of divergent stakeholder views and the design of stakeholder interactions.",1
"There is increasing interest in zero-carbon-emission power to prevent global warming. This study investigated an effective way to minimize the efficiency penalty and achieve near-zero carbon emission in a small-scale triple combined cycle. The power block of the cycle includes a solid oxide fuel cell, micro gas turbine, and organic Rankine cycle. The three oxy-combustion capture systems are a semi-closed cycle, a cycle using an ion transport membrane, and a cycle where the membrane is replaced with an air separation unit. A parametric analysis was performed to determine an optimal pressure ratio for each cycle. The performance characteristics of the three cycles and a cycle with conventional post-combustion capture were compared. It was found out that the cycle using an air separation unit is more efficient than the other two cycles and captures highly pure carbon dioxide. The efficiency penalty due to carbon capture is only 4.4%, resulting in 58% net efficiency. The most significant finding is that using the cryogenic air separation unit is more favorable than using the ion transport membrane to separate oxygen in a small triple combined cycle operating at low pressure, in contrast to one with high pressure. (C) 2020 Elsevier Ltd. All rights reserved.",1
"Climate change is a politically polarized subject, and changing peoples' beliefs is challenging. This study shows that participation in a climate prediction market by betting on future climate outcomes may be an effective way to change both attitudes and behaviour around climate change. Modifying attitudes and behaviours related to climate change is difficult. Attempts to offer information, appeal to values and norms or enact policies have shown limited success. Here we examine whether participation in a climate prediction market can shift attitudes by having the market act as a non-partisan adjudicator and by prompting participants to put their 'money where their mouth is'. Across two field studies, we show that betting on climate events alters: (1) participants' concern about climate change, (2) support for remedial climate action and (3) knowledge about climate issues. While the effects were dependent on participants' betting performance in Study 1, they were independent of betting outcomes in Study 2. Overall, our findings suggest that climate prediction markets could offer a promising path to changing people's climate-related attitudes and behaviour.",0
"Australia has committed to reducing its greenhouse gas emissions in a manner consistent with limiting anthropogenic climate change to no more than 2 degrees Celsius. One of the ways in which this commitment is being realised is through a shift towards variable renewable energy (VRE) within Australia's National Electricity Market (NEM). Substituting existing dispatchable thermal plant with VRE requires consideration of long-term energy resource adequacy given the unpredictability of solar and wind resources. While pumped hydro and battery storage are key technologies for addressing short-term mismatches between resource availability and demand, they may be unable to cost effectively address 'energy droughts'. In this article, we present a time sequential solver model of the NEM and an optimal firming technology plant mix to allow the system to be supplied by 100% VRE. Our conclusion is that some form of fuel-based technology (most likely hydrogen) will probably be required. This has important implications for Australian energy policy.",1
"In this paper, a residential appliance scheduling problem is addressed. Usually, the householders main attention is focused on reducing the amount of money put into the energy suppliers pocket without affecting the comfort level. The proposed model aims at scheduling the home appliances in such a way the cost and discomfort are reduced. The problem is formulated as a mixed integer linear programming in which the decision variables are the optimal starting time of the appliances. The model is simulated under a day-ahead electricity pricing for three cases: traditional user, smart user, and smart prosumer. Simulation results show that the proposed technique optimally schedules the appliances so that the electricity payments is reduced and the users comfort is increased.",0
"Carbon Dioxide Removal (CDR) is a key element of any mitigation strategy aiming to achieve the long-term temperature goal of the Paris Agreement, as well as national net-zero and net-negative greenhouse gas emissions targets. For robust CDR policy, the credibility of certification schemes is essential.",1
"Land use, land-use change, and forestry (LULUCF) sector plays an important role in climate change mitigation as long-term goal of carbon neutral economy depends on sector's ability to sequestrate carbon in biomass and soil. With reference to the Paris Agreement, accounting rules for LULUCF sector have been heavily discussed in European Union (EU), seeking of trustworthy inclusion of the sector in the assessment of Union's greenhouse gas (GHG) emission reduc-tion target. Therefore, the paper aims to analyze LULUCF sector's contribution to climate change mitigation with different accounting rules applied in EU countries and particularly in Lithuania. On EU level LULUCF sector's absorption in 2019 has equaled around -234 million t CO2 eq. (6% of total EU GHG emissions), in some countries reaching more than a half of national emissions. However, different accounting rules applied may provide significantly different number of potential credits for separate EU countries, creating some winners and losers situation. Though inclusion of LULUCF sector into GHG's emissions reduction targets remains discussible, some stability in rules is one of the main preconditions for proper LULUCF sector management decisions.",1
"The effects of climate change are multiple and fundamental. Decisions made today may result in irreversible damage to the planet's biodiversity and ecosystems, the detrimental impacts of which will be borne by today's children, young people and those yet unborn (future generations). The use of citizens' assemblies (CAs) to tackle the issue of climate change is growing. Their remit is future focused. Yet is the future in the room? Focusing on a single case study, the recent Irish CA and Joint Oireachtas Committee on Climate Action (JOCCA) deliberations on climate action, this paper explores the extent to which children, young people and future generations were included. Its systemic analysis of the membership of both institutions, the public submissions to them and the invited expertise presented, finds that the Irish CA was 'too tightly coupled' on this issue. This may have been beneficial in terms of impact, but it came at the expense of input legitimacy and potentially intergenerational justice. Referring to international developments, it suggests how these groups may be included through enclave deliberation, institutional innovations, design experiments and future-oriented practice. .",1
"In this paper is presented the simulation of a power system, in which were added renewable energy sources (distributed generators). The simulation is performed with a SCADA software, considering the power generation costs, the renewable energy sources power output and the loads profiles. The generators access the system in order of their power generation cost. The simulation is performed for the whole day in two cases: when the renewable energy sources are not connected to the power system and when the renewable energy sources are connected to the power system. The test system upon the simulation is performed comprises 5 generators and 3 loads.",0
"This paper describes the design and implementation of a data acquisition card for the hybrid energy system. Parameters of the solar and the wind sources such as the current, the voltage, the direction of wind, the operation conditions and the position of the solar system can be changed and illustrated on an LCD and displayed on a PC using the card developed. The hybrid system including a PIC 18F452 and a 18F2550 microcontroller has been tested on a 2.5 kW solar panel and a 2.5 kW wind turbine. It has been observed that this hybrid system works successfully and gives good performance such as low cost and easy programming.",0
"In this paper, all kinds of carbon capture and storage technologies (CCS) around home and abroad were reviewed and their advantages and disadvantages were analyzed. Next, the issues need to be solved about the large-scale application of CCS technology were pointed and the relevant solutions were proposed.",1
"Global commitments for climate change mitigation and sustainable development have given the electric vehicle renewed attention as a critical building block of sustainable transport. However, the diffusion of electric vehicles has been limited so far. In an effort to facilitate scaled-up deployment of electric vehicles, this paper examines the economic feasibility of replacing the current fleet of fossil fuel taxis in Seoul with electric vehicle (EV) taxis by gradually phasing out the former based on their operational lifetime. In the cost-benefit analysis for such a transition, costs of purchasing vehicles and constructing and maintaining charging infrastructure are estimated based on the market prices and characteristics of taxi transport in Seoul. On the benefit side, the avoided environmental costs due to reduced air pollutants and greenhouse gas emissions are calculated. Traffic assignment is incorporated in the calculation process for a better estimation of the avoided costs through more accurate link flows and speeds on the road network. Savings in fuel and maintenance costs are also estimated. The resultant benefit-cost ratio signifies economic viability of the deployment of EV taxis. The results of the study are encouraging and could strengthen the argument for pushing the transition to electric vehicles forward.",1
"CO2 capture, utilization, and storage (CCUS) technology provides an efficient alternative for decarbonizing the coal chemical industry under China's carbon neutrality goal. However, uncertainties such as geological conditions, technology level, carbon markets, subsidy policies, etc., will greatly affect investor confidence in the CCUS applicability in this industry. This study develops a trinomial tree real options based CCUS investment decision model to explore CCUS investment feasibilities for China's coal chemical enterprises with different CO2 geological sequestration and utilization approaches, i.e., CO2 enhanced oil recovery (CO2-EOR) projects, CO2 enhanced coalbed methane (CO2-ECBM) projects, and deep saline aquifer (DSA) projects. The findings show that 1) CO2-ECBM projects have a larger investment benefit compared to CO2-EOR and DSA projects, with a critical coalbed methane (CBM) price for the immediate investment of 1.3 CNY/m3 under the current technology and carbon price level. 2) CO2-EOR projects are immediately investable at a critical oil price of 200 CNY/BBL; DSA projects require the execution of a delayed option with a critical carbon price of 361.8 CNY/t. 3) Provincial investment benefits vary substantially depending on CO2 transport distance and product revenue, particularly for CO2-ECBM projects in Henan and Guizhou, which have significant investment benefits due to high local CBM prices and short CO2 transport distances.",1
"CO 2 management, capturing CO 2 from industry processes or removing CO 2 from the atmosphere, is increasingly presented as a necessity for climate. Scandinavian countries are at the forefront of developing carbon capture and storage (CCS) technology. We reviewed the scientific literature on CCS in Scandinavia to identify and analyse prevalent imaginaries for the role of this technology in the region. Imaginaries capture ideas about the future use of technologies. They are deeply political in that they help define what futures are seen as possible and desirable. Studying CCS imaginaries can grant insights into how current structures and interests shape future climate mitigation pathways. Our results show that one dominant imaginary defines the scientific debate, which envisions using CCS to preserve the industrial base of the region while seeking to meet climate goals. This dominant imaginary builds its appeal and legitimacy around three main characteristics: 1) scientific authority, which justifies the need for large-scale CCS, 2) greening the industrial regime, which gives it a specific purpose, and 3) Scandinavian exceptionalism, which mobilises existing infrastructure and regional know-how combined with a narrative of national environmental leadership. We argue that the dominant imaginary limits the way in which the future can be imagined, by framing out remaining uncertainties and alternative ways of lowering emissions. This highlights the importance of open and critical democratic debate about suggested mitigation pathways.",1
"Microalgae is capable of fixing CO2 and utilizing nutrients from wastewater through photosynthesis, making it the most promising biotechnology for carbon capture. Efficient carbon capture is crucial for both microalgae cultivation processes and biomass conversion. Micro-nano-bubbles (MNBs) have the potential to enhance the CO2 solubility and carbon capture efficiency of microalgae due to their minuscule size, high gas-liquid mass transfer efficiency, and large electrostatic interactions. However, there is still a lack of comprehensive reviews to elucidate the potential applications of MNBs in microalgae production. Therefore, this review will systematically introduce the unique properties of MNBs and suitable generation methods for microalgae cultivation. In addition, the insights mechanisms into how MNBs improve the gas-liquid mass transfer and carbon capture efficiency during microalgae cultivation are illustrated. Moreover, potential applications of MNBs in microalgae cultivation, such as the synergistic effects of MNBs in the pretreatment of wastewater and microalgae separation, are highlighted and discussed in depth. Finally, future research directions for MNBs-coupled microalgae systems are outlined. This review is organized to provide readers with an understanding of relevant topics to advance the application of MNBs in the microalgae cultivation industry as well as in upstream and downstream industries.",1
"This article introduces a new nonisolated soft-switching coupled-inductor (CI) step-up dc/dc converter. The presented topology utilizes a three-winding CI (TWCI) along with a voltage multiplier circuit to increase the voltage conversion ratio without needing a high duty cycle. Using this circuit, a high voltage gain can be achieved without requiring a large number of turns ratio in the CI. The input current ripple of the introduced converter is very low, which is very desirable for renewable energy sources applications. The TWCI also creates an additional design freedom to increase the voltage gain, which indicates more circuit flexibility. Additionally, the voltage stress across the single power switch is limited with the help of a regenerative clamp capacitor. The leakage inductor of the CI is used to create a resonant tank to reduce power losses further. The leakage inductances help provide the zero-current switching conditions for the single power switch and decrease the reverse-recovery issues for all diodes, leading to an efficiency improvement. The operation principle, steady-state analysis, and design considerations are discussed thoroughly. Finally, the theoretical analysis is validated through experimental results obtained from a 200 W prototype with 250 V output voltage.",0
"Numerous studies worldwide emphasize the impacts that cities now face due to increasing variability of weather extremes associated with climate change, exacerbating the urban heat island effect, air pollution and health impacts. In this respect, cities need to cope with these new threats and get prepared. One way of doing this is to develop climate change mitigation and adaptation strategies, focusing on local vulnerabilities in relation to the current societal development needs and adaptation options. There are many recent initiatives and examples for climate change adaptation strategies and plans for large cities, but only a few examples for small and medium-size cities. This paper investigates the mid-(2021-2050) and far-future (2071-2100) climate change signals in an urban area located in northern Romania (Baia Mare town), with around 200,000 inhabitants, exploring the results of some CORDEX GCMs under the new IPCC RCPs (RCP2.6, RCP4.5 and RCP8.5). The study analyzes these signals in relation to the local awareness of key institutional stakeholders, as well as to the current social and economic constraints towards considering the climate change adaptation. The findings, based on a survey, highlight how the local authorities perceive and include climate change aspects in their activities as an important step towards real implementation of specific climate-based decisions, as well as their needs in terms of climate information and data. The study provides useful scientific insights about future climate and expected impacts in the Baia Mare Urban System to stakeholders, which could increase their awareness and knowledge in terms of climate change.",1
"Decision support tools for incentivizing environmentally sound decisions in building design, such as LCA (life cycle assessment), have been highlighted as an essential feature for enhancing the realization of more sustainable buildings. Nevertheless, the use of LCA to support decisions in building design is still limited in practice. A better understanding of the social dynamics and detailed contexts of the decisions leading up to a final building design is therefore critical for better integration of LCA-based information in the decision-making processes. This paper reports a qualitative, semi-structured interview study of single-family home producers in Sweden and their decision-making in relation to climate mitigation, with a particular focus on embodied carbon mitigation. By studying a specific branch of the building and construction sector, a more in-depth record can be obtained of the particularities of implementation contexts and decision-making situations in which LCA may, or may not, have a role in driving climate mitigation. Four primary decision contexts in which LCA may have an influential role to drive embodied carbon reduction include: (1) the development of building systems, (2) development and offering of house models, (3) the selection of construction products for the building system as well as for the offer of add-on products to customers, and (4) the dialogues in the individual house-buyer projects. Decision-making that affects sustainable outcomes in this part of the sector is very much dependent on a supporting regulatory context. Over the years, using building LCA in early design stages, for optimization towards low-impact final buildings, has been a repeatedly promoted recommendation both in academia and practice. This study, however, reveals that such a conclusion is too simplistic. The different overarching decision contexts identified for this particular branch display the variety of needs for life cycle-based information.",1
